Datetime,Open,High,Low,Close,Volume,Symbol
2026-02-02 09:25:00+05:30,1100.0,1100.0,1100.0,1100.0,0,NIFTY10FEB2625950PE
2026-02-02 09:35:00+05:30,1060.0,1060.0,1060.0,1060.0,6,NIFTY10FEB2625950PE
2026-02-02 09:40:00+05:30,1055.0,1066.0,1055.0,1066.0,15,NIFTY10FEB2625950PE
2026-02-02 09:45:00+05:30,1070.0,1070.0,1070.0,1070.0,1,NIFTY10FEB2625950PE
2026-02-02 09:50:00+05:30,1060.6,1060.6,1060.6,1060.6,1,NIFTY10FEB2625950PE
2026-02-02 09:55:00+05:30,1065.0,1065.0,1065.0,1065.0,1,NIFTY10FEB2625950PE
2026-02-02 11:00:00+05:30,1162.8,1162.8,1162.8,1162.8,1,NIFTY10FEB2625950PE
2026-02-02 12:00:00+05:30,1060.0,1067.45,1060.0,1067.45,3,NIFTY10FEB2625950PE
2026-02-02 12:05:00+05:30,1069.0,1069.0,1069.0,1069.0,1,NIFTY10FEB2625950PE
2026-02-02 12:15:00+05:30,1042.3,1042.3,1042.3,1042.3,2,NIFTY10FEB2625950PE
2026-02-02 12:20:00+05:30,1050.0,1050.0,1050.0,1050.0,1,NIFTY10FEB2625950PE
2026-02-02 12:25:00+05:30,1028.85,1043.35,1028.85,1043.35,4,NIFTY10FEB2625950PE
2026-02-02 12:35:00+05:30,1066.0,1066.0,1066.0,1066.0,2,NIFTY10FEB2625950PE
2026-02-02 13:05:00+05:30,985.1,985.1,985.1,985.1,1,NIFTY10FEB2625950PE
2026-02-02 13:10:00+05:30,1000.0,1000.0,1000.0,1000.0,1,NIFTY10FEB2625950PE
2026-02-02 13:15:00+05:30,1007.1,1034.05,1000.0,1034.05,42,NIFTY10FEB2625950PE
2026-02-02 13:20:00+05:30,1044.95,1049.85,1044.95,1049.85,2,NIFTY10FEB2625950PE
2026-02-02 13:40:00+05:30,984.65,984.65,984.65,984.65,2,NIFTY10FEB2625950PE
2026-02-02 13:45:00+05:30,970.25,989.55,963.0,963.0,9,NIFTY10FEB2625950PE
2026-02-02 13:50:00+05:30,944.75,944.75,944.75,944.75,1,NIFTY10FEB2625950PE
2026-02-02 14:15:00+05:30,1005.0,1005.0,1005.0,1005.0,2,NIFTY10FEB2625950PE
2026-02-02 14:30:00+05:30,987.65,987.65,987.55,987.55,3,NIFTY10FEB2625950PE
2026-02-02 14:55:00+05:30,900.0,900.0,900.0,900.0,1,NIFTY10FEB2625950PE
2026-02-02 15:20:00+05:30,870.85,870.85,870.85,870.85,1,NIFTY10FEB2625950PE
2026-02-02 15:25:00+05:30,862.0,862.0,862.0,862.0,2,NIFTY10FEB2625950PE
