Datetime,Open,High,Low,Close,Volume,Symbol
2026-02-02 09:15:00+05:30,20.0,20.55,17.0,19.85,604,NIFTY10FEB2625950CE
2026-02-02 09:20:00+05:30,19.65,21.0,19.65,20.65,565,NIFTY10FEB2625950CE
2026-02-02 09:25:00+05:30,20.45,20.45,18.85,19.5,490,NIFTY10FEB2625950CE
2026-02-02 09:30:00+05:30,19.35,21.0,19.05,20.0,1142,NIFTY10FEB2625950CE
2026-02-02 09:35:00+05:30,20.05,20.15,18.8,18.9,590,NIFTY10FEB2625950CE
2026-02-02 09:40:00+05:30,18.65,19.0,17.45,17.5,246,NIFTY10FEB2625950CE
2026-02-02 09:45:00+05:30,17.2,17.8,17.05,17.3,220,NIFTY10FEB2625950CE
2026-02-02 09:50:00+05:30,17.25,17.7,16.7,17.55,166,NIFTY10FEB2625950CE
2026-02-02 09:55:00+05:30,17.35,17.4,14.65,14.65,208,NIFTY10FEB2625950CE
2026-02-02 10:00:00+05:30,14.75,14.8,13.45,13.5,302,NIFTY10FEB2625950CE
2026-02-02 10:05:00+05:30,13.45,13.5,13.0,13.25,339,NIFTY10FEB2625950CE
2026-02-02 10:10:00+05:30,13.2,14.1,13.0,13.0,153,NIFTY10FEB2625950CE
2026-02-02 10:15:00+05:30,13.05,13.6,12.75,13.6,209,NIFTY10FEB2625950CE
2026-02-02 10:20:00+05:30,13.55,13.55,12.5,12.8,183,NIFTY10FEB2625950CE
2026-02-02 10:25:00+05:30,12.9,13.55,12.55,12.75,189,NIFTY10FEB2625950CE
2026-02-02 10:30:00+05:30,12.65,13.55,12.65,13.25,80,NIFTY10FEB2625950CE
2026-02-02 10:35:00+05:30,13.05,13.4,12.5,12.8,154,NIFTY10FEB2625950CE
2026-02-02 10:40:00+05:30,12.55,12.85,11.8,12.0,143,NIFTY10FEB2625950CE
2026-02-02 10:45:00+05:30,12.05,12.15,11.6,11.7,73,NIFTY10FEB2625950CE
2026-02-02 10:50:00+05:30,11.65,12.15,11.1,11.15,233,NIFTY10FEB2625950CE
2026-02-02 10:55:00+05:30,11.15,11.15,10.4,10.4,277,NIFTY10FEB2625950CE
2026-02-02 11:00:00+05:30,10.3,10.45,9.9,10.2,322,NIFTY10FEB2625950CE
2026-02-02 11:05:00+05:30,10.3,11.15,10.3,10.9,4597,NIFTY10FEB2625950CE
2026-02-02 11:10:00+05:30,10.85,11.05,10.65,10.7,749,NIFTY10FEB2625950CE
2026-02-02 11:15:00+05:30,10.65,10.85,10.5,10.55,228,NIFTY10FEB2625950CE
2026-02-02 11:20:00+05:30,10.5,10.75,10.4,10.45,196,NIFTY10FEB2625950CE
2026-02-02 11:25:00+05:30,10.35,10.7,10.3,10.65,225,NIFTY10FEB2625950CE
2026-02-02 11:30:00+05:30,10.7,11.95,10.65,11.95,180,NIFTY10FEB2625950CE
2026-02-02 11:35:00+05:30,11.85,12.75,11.2,12.75,147,NIFTY10FEB2625950CE
