Datetime,Open,High,Low,Close,Volume,Symbol
2026-02-05 12:18:00+05:30,40.15,40.9,39.3,40.25,3356,NIFTY10FEB2625950CE
2026-02-05 12:21:00+05:30,40.3,40.55,39.2,39.9,2854,NIFTY10FEB2625950CE
2026-02-05 12:24:00+05:30,40.0,40.4,39.5,40.25,3437,NIFTY10FEB2625950CE
2026-02-05 12:27:00+05:30,40.35,40.65,39.2,39.85,3001,NIFTY10FEB2625950CE
2026-02-05 12:30:00+05:30,39.95,40.95,39.45,39.55,1991,NIFTY10FEB2625950CE
2026-02-05 12:33:00+05:30,39.65,39.95,37.7,39.6,4182,NIFTY10FEB2625950CE
2026-02-05 12:36:00+05:30,39.8,40.1,38.9,39.45,1595,NIFTY10FEB2625950CE
2026-02-05 12:39:00+05:30,39.4,39.6,38.6,38.9,1087,NIFTY10FEB2625950CE
2026-02-05 12:42:00+05:30,38.9,39.7,38.4,38.7,1059,NIFTY10FEB2625950CE
2026-02-05 12:45:00+05:30,38.9,40.05,38.65,39.55,2426,NIFTY10FEB2625950CE
2026-02-05 12:48:00+05:30,39.65,40.75,39.15,40.5,1277,NIFTY10FEB2625950CE
2026-02-05 12:51:00+05:30,40.5,40.75,39.55,39.95,1655,NIFTY10FEB2625950CE
2026-02-05 12:54:00+05:30,40.0,40.05,38.7,39.35,2146,NIFTY10FEB2625950CE
2026-02-05 12:57:00+05:30,39.3,42.05,39.2,41.25,3244,NIFTY10FEB2625950CE
2026-02-05 13:00:00+05:30,41.3,42.1,40.7,41.65,1850,NIFTY10FEB2625950CE
2026-02-05 13:03:00+05:30,41.65,42.15,41.25,42.15,2166,NIFTY10FEB2625950CE
2026-02-05 13:06:00+05:30,42.15,42.7,40.95,41.3,1527,NIFTY10FEB2625950CE
2026-02-05 13:09:00+05:30,41.4,42.8,41.05,41.25,1862,NIFTY10FEB2625950CE
2026-02-05 13:12:00+05:30,41.15,41.75,40.4,41.2,1970,NIFTY10FEB2625950CE
2026-02-05 13:15:00+05:30,41.25,43.05,40.9,42.85,1283,NIFTY10FEB2625950CE
2026-02-05 13:18:00+05:30,43.0,43.2,42.05,42.55,1608,NIFTY10FEB2625950CE
2026-02-05 13:21:00+05:30,42.55,43.35,42.0,42.8,1503,NIFTY10FEB2625950CE
2026-02-05 13:24:00+05:30,42.85,42.95,39.35,39.4,4191,NIFTY10FEB2625950CE
2026-02-05 13:27:00+05:30,39.4,39.7,37.95,38.25,3371,NIFTY10FEB2625950CE
2026-02-05 13:30:00+05:30,38.2,39.7,38.2,39.55,4310,NIFTY10FEB2625950CE
2026-02-05 13:33:00+05:30,39.45,40.95,38.95,40.3,2111,NIFTY10FEB2625950CE
2026-02-05 13:36:00+05:30,40.4,41.55,39.6,40.85,1832,NIFTY10FEB2625950CE
2026-02-05 13:39:00+05:30,41.0,41.9,40.2,41.5,2087,NIFTY10FEB2625950CE
2026-02-05 13:42:00+05:30,41.45,41.55,40.25,40.75,1977,NIFTY10FEB2625950CE
2026-02-05 13:45:00+05:30,40.85,41.4,40.2,41.4,1661,NIFTY10FEB2625950CE
2026-02-05 13:48:00+05:30,41.5,41.95,40.7,41.75,1406,NIFTY10FEB2625950CE
2026-02-05 13:51:00+05:30,41.85,42.2,40.05,40.15,1909,NIFTY10FEB2625950CE
2026-02-05 13:54:00+05:30,40.2,40.2,39.2,39.85,2329,NIFTY10FEB2625950CE
2026-02-05 13:57:00+05:30,39.8,40.3,38.65,39.5,2468,NIFTY10FEB2625950CE
2026-02-05 14:00:00+05:30,39.55,40.05,38.3,38.5,2027,NIFTY10FEB2625950CE
2026-02-05 14:03:00+05:30,38.5,38.65,37.55,37.8,1622,NIFTY10FEB2625950CE
2026-02-05 14:06:00+05:30,37.75,37.95,35.75,35.75,3636,NIFTY10FEB2625950CE
2026-02-05 14:09:00+05:30,35.75,36.55,34.5,35.0,8030,NIFTY10FEB2625950CE
2026-02-05 14:12:00+05:30,34.85,35.05,33.8,34.8,3239,NIFTY10FEB2625950CE
2026-02-05 14:15:00+05:30,34.9,35.05,33.95,34.3,6131,NIFTY10FEB2625950CE
2026-02-05 14:18:00+05:30,34.5,34.95,34.2,34.7,2316,NIFTY10FEB2625950CE
2026-02-05 14:21:00+05:30,34.65,35.2,34.1,34.9,2284,NIFTY10FEB2625950CE
2026-02-05 14:24:00+05:30,34.9,36.25,34.35,36.25,3307,NIFTY10FEB2625950CE
2026-02-05 14:27:00+05:30,36.25,36.6,35.65,35.7,3679,NIFTY10FEB2625950CE
2026-02-05 14:30:00+05:30,35.8,37.65,35.4,37.5,2418,NIFTY10FEB2625950CE
2026-02-05 14:33:00+05:30,37.6,37.95,36.1,37.2,3339,NIFTY10FEB2625950CE
2026-02-05 14:36:00+05:30,37.2,38.65,37.15,38.3,2183,NIFTY10FEB2625950CE
2026-02-05 14:39:00+05:30,38.3,38.5,36.7,37.4,2795,NIFTY10FEB2625950CE
2026-02-05 14:42:00+05:30,37.5,39.0,37.3,37.75,2591,NIFTY10FEB2625950CE
2026-02-05 14:45:00+05:30,37.75,38.0,35.75,36.3,2897,NIFTY10FEB2625950CE
2026-02-05 14:48:00+05:30,36.25,37.35,35.8,37.15,2896,NIFTY10FEB2625950CE
2026-02-05 14:51:00+05:30,37.2,37.8,36.6,37.75,1972,NIFTY10FEB2625950CE
2026-02-05 14:54:00+05:30,37.65,40.1,37.35,39.45,4887,NIFTY10FEB2625950CE
2026-02-05 14:57:00+05:30,39.6,42.5,39.35,40.9,4788,NIFTY10FEB2625950CE
2026-02-05 15:00:00+05:30,40.9,42.7,39.9,41.05,5801,NIFTY10FEB2625950CE
2026-02-05 15:03:00+05:30,41.05,44.3,40.8,42.1,7828,NIFTY10FEB2625950CE
2026-02-05 15:06:00+05:30,42.1,42.25,39.3,40.05,8053,NIFTY10FEB2625950CE
2026-02-05 15:09:00+05:30,40.15,40.5,38.6,39.05,5001,NIFTY10FEB2625950CE
2026-02-05 15:12:00+05:30,39.05,39.75,37.65,39.05,4901,NIFTY10FEB2625950CE
2026-02-05 15:15:00+05:30,39.0,39.4,36.95,38.6,8826,NIFTY10FEB2625950CE
2026-02-05 15:18:00+05:30,38.55,39.2,37.2,37.5,7363,NIFTY10FEB2625950CE
2026-02-05 15:21:00+05:30,37.7,38.55,37.3,38.35,9121,NIFTY10FEB2625950CE
2026-02-05 15:24:00+05:30,38.3,40.8,38.0,39.85,9260,NIFTY10FEB2625950CE
2026-02-05 15:27:00+05:30,39.85,40.15,37.4,38.7,8662,NIFTY10FEB2625950CE
