Datetime,Open,High,Low,Close,Volume,Symbol
2026-02-04 09:15:00+05:30,359.95,377.2,308.95,311.8,1284,NIFTY10FEB2625950PE
2026-02-04 09:18:00+05:30,313.0,319.1,302.1,307.75,1043,NIFTY10FEB2625950PE
2026-02-04 09:21:00+05:30,309.5,320.5,293.75,293.75,797,NIFTY10FEB2625950PE
2026-02-04 09:24:00+05:30,294.35,295.3,271.1,277.7,1193,NIFTY10FEB2625950PE
2026-02-04 09:27:00+05:30,277.5,290.1,270.3,286.85,1062,NIFTY10FEB2625950PE
2026-02-04 09:30:00+05:30,286.85,287.6,262.7,265.25,862,NIFTY10FEB2625950PE
2026-02-04 09:33:00+05:30,265.95,286.0,263.25,277.35,880,NIFTY10FEB2625950PE
2026-02-04 09:36:00+05:30,277.05,300.2,275.15,289.6,1344,NIFTY10FEB2625950PE
2026-02-04 09:39:00+05:30,290.1,296.45,273.05,275.65,837,NIFTY10FEB2625950PE
2026-02-04 09:42:00+05:30,275.15,275.15,255.35,258.8,1148,NIFTY10FEB2625950PE
2026-02-04 09:45:00+05:30,259.3,266.2,253.0,259.05,859,NIFTY10FEB2625950PE
2026-02-04 09:48:00+05:30,258.3,267.0,254.55,263.8,752,NIFTY10FEB2625950PE
2026-02-04 09:51:00+05:30,263.9,283.15,262.0,282.05,886,NIFTY10FEB2625950PE
2026-02-04 09:54:00+05:30,282.05,284.0,268.0,273.55,653,NIFTY10FEB2625950PE
2026-02-04 09:57:00+05:30,273.3,278.7,258.65,259.9,546,NIFTY10FEB2625950PE
2026-02-04 10:00:00+05:30,259.75,267.0,255.1,263.45,400,NIFTY10FEB2625950PE
2026-02-04 10:03:00+05:30,262.9,267.95,252.9,256.55,688,NIFTY10FEB2625950PE
2026-02-04 10:06:00+05:30,257.7,270.25,250.65,250.65,699,NIFTY10FEB2625950PE
2026-02-04 10:09:00+05:30,250.2,257.35,248.15,257.35,924,NIFTY10FEB2625950PE
2026-02-04 10:12:00+05:30,257.8,266.55,254.3,261.1,609,NIFTY10FEB2625950PE
2026-02-04 10:15:00+05:30,261.25,266.65,258.35,265.9,559,NIFTY10FEB2625950PE
2026-02-04 10:18:00+05:30,266.0,277.75,259.65,270.0,952,NIFTY10FEB2625950PE
2026-02-04 10:21:00+05:30,270.7,286.7,266.4,284.0,1028,NIFTY10FEB2625950PE
2026-02-04 10:24:00+05:30,283.45,290.0,277.15,280.95,1047,NIFTY10FEB2625950PE
2026-02-04 10:27:00+05:30,281.05,290.65,278.35,282.95,717,NIFTY10FEB2625950PE
2026-02-04 10:30:00+05:30,282.35,285.9,276.75,282.0,628,NIFTY10FEB2625950PE
2026-02-04 10:33:00+05:30,282.5,298.95,282.5,295.65,1144,NIFTY10FEB2625950PE
2026-02-04 10:36:00+05:30,295.2,305.4,293.15,296.85,1609,NIFTY10FEB2625950PE
2026-02-04 10:39:00+05:30,296.9,300.9,281.55,286.7,1260,NIFTY10FEB2625950PE
2026-02-04 10:42:00+05:30,286.95,291.55,279.2,282.35,416,NIFTY10FEB2625950PE
