Datetime,Open,High,Low,Close,Volume,Symbol
2026-02-03 10:36:00+05:30,179.7,183.45,175.25,177.85,395,NIFTY10FEB2625950CE
2026-02-03 10:39:00+05:30,179.0,183.95,174.9,180.8,548,NIFTY10FEB2625950CE
2026-02-03 10:42:00+05:30,180.55,183.0,170.1,172.3,546,NIFTY10FEB2625950CE
2026-02-03 10:45:00+05:30,172.05,176.3,162.0,162.2,522,NIFTY10FEB2625950CE
2026-02-03 10:48:00+05:30,162.05,163.85,143.9,147.2,1016,NIFTY10FEB2625950CE
2026-02-03 10:51:00+05:30,146.95,150.8,139.65,142.1,865,NIFTY10FEB2625950CE
2026-02-03 10:54:00+05:30,142.3,163.9,140.45,157.1,883,NIFTY10FEB2625950CE
2026-02-03 10:57:00+05:30,156.0,156.8,151.55,153.35,243,NIFTY10FEB2625950CE
2026-02-03 11:00:00+05:30,154.05,163.35,153.4,162.75,426,NIFTY10FEB2625950CE
2026-02-03 11:03:00+05:30,162.5,166.0,154.9,158.3,602,NIFTY10FEB2625950CE
2026-02-03 11:06:00+05:30,158.75,162.9,151.35,152.55,313,NIFTY10FEB2625950CE
2026-02-03 11:09:00+05:30,152.55,154.45,145.25,150.65,374,NIFTY10FEB2625950CE
2026-02-03 11:12:00+05:30,151.5,157.25,150.55,154.95,253,NIFTY10FEB2625950CE
2026-02-03 11:15:00+05:30,155.55,157.25,148.0,154.15,296,NIFTY10FEB2625950CE
2026-02-03 11:18:00+05:30,154.55,156.75,146.9,153.85,290,NIFTY10FEB2625950CE
2026-02-03 11:21:00+05:30,153.75,158.0,152.65,155.2,141,NIFTY10FEB2625950CE
2026-02-03 11:24:00+05:30,158.0,161.3,156.9,158.95,268,NIFTY10FEB2625950CE
2026-02-03 11:27:00+05:30,159.0,166.75,158.95,163.45,563,NIFTY10FEB2625950CE
2026-02-03 11:30:00+05:30,163.45,172.25,158.55,171.15,664,NIFTY10FEB2625950CE
2026-02-03 11:33:00+05:30,170.85,181.4,170.8,179.45,2187,NIFTY10FEB2625950CE
2026-02-03 11:36:00+05:30,179.95,180.3,163.6,168.5,1268,NIFTY10FEB2625950CE
2026-02-03 11:39:00+05:30,168.25,178.55,167.45,177.7,606,NIFTY10FEB2625950CE
2026-02-03 11:42:00+05:30,178.2,180.65,174.0,176.05,667,NIFTY10FEB2625950CE
2026-02-03 11:45:00+05:30,176.65,178.7,164.6,168.3,577,NIFTY10FEB2625950CE
2026-02-03 11:48:00+05:30,169.35,170.4,165.25,167.2,297,NIFTY10FEB2625950CE
2026-02-03 11:51:00+05:30,167.3,171.25,163.35,170.1,334,NIFTY10FEB2625950CE
2026-02-03 11:54:00+05:30,170.75,172.35,168.0,169.75,391,NIFTY10FEB2625950CE
2026-02-03 11:57:00+05:30,171.0,173.5,166.95,171.5,294,NIFTY10FEB2625950CE
2026-02-03 12:00:00+05:30,171.85,173.0,163.8,164.0,423,NIFTY10FEB2625950CE
2026-02-03 12:03:00+05:30,164.0,165.7,160.4,163.0,342,NIFTY10FEB2625950CE
2026-02-03 12:06:00+05:30,163.55,165.75,154.35,164.15,716,NIFTY10FEB2625950CE
2026-02-03 12:09:00+05:30,164.75,167.45,162.5,166.55,507,NIFTY10FEB2625950CE
2026-02-03 12:12:00+05:30,166.45,168.45,163.0,165.9,519,NIFTY10FEB2625950CE
2026-02-03 12:15:00+05:30,165.55,165.55,161.8,161.8,325,NIFTY10FEB2625950CE
2026-02-03 12:18:00+05:30,161.8,165.0,159.2,164.2,248,NIFTY10FEB2625950CE
2026-02-03 12:21:00+05:30,163.8,165.25,157.35,157.45,497,NIFTY10FEB2625950CE
2026-02-03 12:24:00+05:30,157.75,157.9,146.65,154.45,816,NIFTY10FEB2625950CE
2026-02-03 12:27:00+05:30,154.45,155.15,140.85,145.6,727,NIFTY10FEB2625950CE
2026-02-03 12:30:00+05:30,145.4,156.0,143.15,155.6,677,NIFTY10FEB2625950CE
2026-02-03 12:33:00+05:30,155.0,158.05,143.3,144.95,800,NIFTY10FEB2625950CE
2026-02-03 12:36:00+05:30,144.4,150.5,137.8,146.55,766,NIFTY10FEB2625950CE
2026-02-03 12:39:00+05:30,146.35,155.3,145.95,149.75,449,NIFTY10FEB2625950CE
2026-02-03 12:42:00+05:30,150.35,153.15,148.6,152.9,188,NIFTY10FEB2625950CE
2026-02-03 12:45:00+05:30,152.3,153.75,146.65,147.15,196,NIFTY10FEB2625950CE
2026-02-03 12:48:00+05:30,146.25,151.25,144.75,147.1,162,NIFTY10FEB2625950CE
2026-02-03 12:51:00+05:30,147.85,151.45,144.65,151.05,273,NIFTY10FEB2625950CE
2026-02-03 12:54:00+05:30,151.2,156.2,148.3,148.9,564,NIFTY10FEB2625950CE
2026-02-03 12:57:00+05:30,148.35,151.05,145.8,150.05,214,NIFTY10FEB2625950CE
2026-02-03 13:00:00+05:30,149.0,155.95,147.95,151.4,347,NIFTY10FEB2625950CE
2026-02-03 13:03:00+05:30,150.25,153.45,147.7,152.65,165,NIFTY10FEB2625950CE
2026-02-03 13:06:00+05:30,152.75,155.25,147.0,147.95,777,NIFTY10FEB2625950CE
2026-02-03 13:09:00+05:30,147.55,149.0,144.6,146.35,302,NIFTY10FEB2625950CE
2026-02-03 13:12:00+05:30,146.55,148.6,145.6,147.0,180,NIFTY10FEB2625950CE
2026-02-03 13:15:00+05:30,146.4,149.25,145.2,147.2,260,NIFTY10FEB2625950CE
2026-02-03 13:18:00+05:30,147.1,149.75,146.0,146.2,130,NIFTY10FEB2625950CE
2026-02-03 13:21:00+05:30,146.2,147.6,143.1,145.65,496,NIFTY10FEB2625950CE
2026-02-03 13:24:00+05:30,145.8,148.05,132.95,133.55,701,NIFTY10FEB2625950CE
2026-02-03 13:27:00+05:30,132.95,139.6,126.0,136.75,578,NIFTY10FEB2625950CE
2026-02-03 13:30:00+05:30,137.0,137.55,131.15,133.1,441,NIFTY10FEB2625950CE
2026-02-03 13:33:00+05:30,133.7,136.35,115.45,115.45,1382,NIFTY10FEB2625950CE
2026-02-03 13:36:00+05:30,115.55,131.2,113.7,130.95,2008,NIFTY10FEB2625950CE
2026-02-03 13:39:00+05:30,130.7,137.95,128.85,135.1,819,NIFTY10FEB2625950CE
2026-02-03 13:42:00+05:30,135.05,143.15,133.0,141.3,1136,NIFTY10FEB2625950CE
2026-02-03 13:45:00+05:30,141.3,146.1,138.2,140.25,848,NIFTY10FEB2625950CE
2026-02-03 13:48:00+05:30,142.0,144.3,132.2,134.55,725,NIFTY10FEB2625950CE
2026-02-03 13:51:00+05:30,135.75,142.5,134.65,141.5,604,NIFTY10FEB2625950CE
2026-02-03 13:54:00+05:30,141.3,143.3,138.65,138.75,757,NIFTY10FEB2625950CE
2026-02-03 13:57:00+05:30,138.85,141.15,125.1,125.1,629,NIFTY10FEB2625950CE
2026-02-03 14:00:00+05:30,125.2,128.75,119.5,125.35,956,NIFTY10FEB2625950CE
2026-02-03 14:03:00+05:30,125.5,128.85,121.85,122.5,544,NIFTY10FEB2625950CE
2026-02-03 14:06:00+05:30,122.55,130.8,122.55,128.0,488,NIFTY10FEB2625950CE
2026-02-03 14:09:00+05:30,128.3,130.45,125.0,129.25,338,NIFTY10FEB2625950CE
2026-02-03 14:12:00+05:30,130.0,133.0,127.3,128.1,568,NIFTY10FEB2625950CE
2026-02-03 14:15:00+05:30,128.85,131.75,126.5,129.2,402,NIFTY10FEB2625950CE
2026-02-03 14:18:00+05:30,128.4,131.5,125.2,128.0,558,NIFTY10FEB2625950CE
2026-02-03 14:21:00+05:30,129.1,132.5,125.95,130.45,466,NIFTY10FEB2625950CE
2026-02-03 14:24:00+05:30,130.05,133.0,125.85,126.55,666,NIFTY10FEB2625950CE
2026-02-03 14:27:00+05:30,127.45,129.0,124.55,125.5,408,NIFTY10FEB2625950CE
2026-02-03 14:30:00+05:30,125.3,134.0,115.65,117.1,972,NIFTY10FEB2625950CE
2026-02-03 14:33:00+05:30,116.8,129.7,115.4,127.3,747,NIFTY10FEB2625950CE
2026-02-03 14:36:00+05:30,128.25,130.0,125.85,129.2,318,NIFTY10FEB2625950CE
2026-02-03 14:39:00+05:30,128.9,128.9,117.0,121.75,723,NIFTY10FEB2625950CE
2026-02-03 14:42:00+05:30,121.3,125.65,118.9,121.35,645,NIFTY10FEB2625950CE
2026-02-03 14:45:00+05:30,121.5,126.15,120.4,123.95,1378,NIFTY10FEB2625950CE
2026-02-03 14:48:00+05:30,123.95,128.25,120.8,122.85,750,NIFTY10FEB2625950CE
2026-02-03 14:51:00+05:30,122.25,127.4,118.55,124.35,848,NIFTY10FEB2625950CE
2026-02-03 14:54:00+05:30,125.15,127.0,121.5,124.8,1736,NIFTY10FEB2625950CE
2026-02-03 14:57:00+05:30,124.95,132.35,124.25,129.05,983,NIFTY10FEB2625950CE
2026-02-03 15:00:00+05:30,129.2,130.55,110.55,112.95,1876,NIFTY10FEB2625950CE
2026-02-03 15:03:00+05:30,112.9,113.4,102.45,104.9,2230,NIFTY10FEB2625950CE
2026-02-03 15:06:00+05:30,105.6,111.4,103.5,109.4,1264,NIFTY10FEB2625950CE
2026-02-03 15:09:00+05:30,109.55,110.25,100.55,108.85,1551,NIFTY10FEB2625950CE
2026-02-03 15:12:00+05:30,109.15,110.5,107.4,107.65,700,NIFTY10FEB2625950CE
2026-02-03 15:15:00+05:30,107.8,113.0,105.7,110.05,1006,NIFTY10FEB2625950CE
2026-02-03 15:18:00+05:30,110.25,113.15,109.45,112.7,838,NIFTY10FEB2625950CE
2026-02-03 15:21:00+05:30,112.75,114.05,112.15,113.3,1758,NIFTY10FEB2625950CE
2026-02-03 15:24:00+05:30,113.3,113.4,107.25,111.5,2190,NIFTY10FEB2625950CE
2026-02-03 15:27:00+05:30,111.5,115.0,108.05,112.05,1961,NIFTY10FEB2625950CE
