Datetime,Open,High,Low,Close,Volume,Symbol
2026-02-06 10:30:00+05:30,15.55,16.1,15.35,15.95,9365,NIFTY10FEB2625950CE
2026-02-06 10:33:00+05:30,15.9,16.15,15.5,16.05,4124,NIFTY10FEB2625950CE
2026-02-06 10:36:00+05:30,16.05,16.3,15.5,15.85,5185,NIFTY10FEB2625950CE
2026-02-06 10:39:00+05:30,15.85,16.1,15.5,15.65,4043,NIFTY10FEB2625950CE
2026-02-06 10:42:00+05:30,15.65,15.95,15.5,15.85,3585,NIFTY10FEB2625950CE
2026-02-06 10:45:00+05:30,15.85,16.3,15.65,16.1,4323,NIFTY10FEB2625950CE
2026-02-06 10:48:00+05:30,16.0,16.1,15.7,15.95,3672,NIFTY10FEB2625950CE
2026-02-06 10:51:00+05:30,15.95,16.15,15.6,15.85,2487,NIFTY10FEB2625950CE
2026-02-06 10:54:00+05:30,15.9,15.95,15.35,15.8,3630,NIFTY10FEB2625950CE
2026-02-06 10:57:00+05:30,15.8,16.2,15.6,16.05,3787,NIFTY10FEB2625950CE
2026-02-06 11:00:00+05:30,16.0,16.6,15.9,16.2,5292,NIFTY10FEB2625950CE
2026-02-06 11:03:00+05:30,16.2,16.55,16.0,16.1,5696,NIFTY10FEB2625950CE
2026-02-06 11:06:00+05:30,16.05,16.6,15.9,16.5,5989,NIFTY10FEB2625950CE
2026-02-06 11:09:00+05:30,16.5,17.8,16.05,16.9,6916,NIFTY10FEB2625950CE
2026-02-06 11:12:00+05:30,17.0,18.7,16.7,18.25,8835,NIFTY10FEB2625950CE
2026-02-06 11:15:00+05:30,18.25,18.95,17.2,18.5,10032,NIFTY10FEB2625950CE
2026-02-06 11:18:00+05:30,18.5,20.1,17.8,18.95,6876,NIFTY10FEB2625950CE
2026-02-06 11:21:00+05:30,19.05,20.45,18.9,19.2,16332,NIFTY10FEB2625950CE
2026-02-06 11:24:00+05:30,19.1,20.2,18.7,19.5,7346,NIFTY10FEB2625950CE
2026-02-06 11:27:00+05:30,19.45,19.85,18.5,19.05,5829,NIFTY10FEB2625950CE
2026-02-06 11:30:00+05:30,19.05,19.5,18.3,18.45,5014,NIFTY10FEB2625950CE
2026-02-06 11:33:00+05:30,18.45,23.3,18.2,21.95,23907,NIFTY10FEB2625950CE
2026-02-06 11:36:00+05:30,21.9,28.9,21.45,28.85,33991,NIFTY10FEB2625950CE
2026-02-06 11:39:00+05:30,28.8,29.1,25.05,26.6,54162,NIFTY10FEB2625950CE
2026-02-06 11:42:00+05:30,26.5,27.55,23.65,23.65,21568,NIFTY10FEB2625950CE
2026-02-06 11:45:00+05:30,23.65,26.9,22.45,25.4,13420,NIFTY10FEB2625950CE
2026-02-06 11:48:00+05:30,25.4,26.7,24.4,25.45,9144,NIFTY10FEB2625950CE
2026-02-06 11:51:00+05:30,25.5,25.7,22.9,24.25,8373,NIFTY10FEB2625950CE
2026-02-06 11:54:00+05:30,24.2,24.2,22.05,22.2,9703,NIFTY10FEB2625950CE
2026-02-06 11:57:00+05:30,22.2,24.25,21.85,24.1,8535,NIFTY10FEB2625950CE
2026-02-06 12:00:00+05:30,24.15,28.35,23.6,24.4,19704,NIFTY10FEB2625950CE
2026-02-06 12:03:00+05:30,24.5,24.5,20.9,21.0,9930,NIFTY10FEB2625950CE
2026-02-06 12:06:00+05:30,21.05,21.4,19.4,19.9,8513,NIFTY10FEB2625950CE
2026-02-06 12:09:00+05:30,19.85,19.9,18.65,19.0,7096,NIFTY10FEB2625950CE
2026-02-06 12:12:00+05:30,19.05,20.5,18.55,20.2,6785,NIFTY10FEB2625950CE
2026-02-06 12:15:00+05:30,20.2,20.45,17.7,17.75,10041,NIFTY10FEB2625950CE
2026-02-06 12:18:00+05:30,17.75,19.45,17.7,18.0,4553,NIFTY10FEB2625950CE
2026-02-06 12:21:00+05:30,18.0,18.1,16.4,16.55,8434,NIFTY10FEB2625950CE
2026-02-06 12:24:00+05:30,16.5,16.55,15.5,15.85,10388,NIFTY10FEB2625950CE
2026-02-06 12:27:00+05:30,15.9,16.55,15.9,16.25,4090,NIFTY10FEB2625950CE
2026-02-06 12:30:00+05:30,16.2,16.35,15.0,15.2,14867,NIFTY10FEB2625950CE
2026-02-06 12:33:00+05:30,15.2,15.35,14.55,15.05,24984,NIFTY10FEB2625950CE
2026-02-06 12:36:00+05:30,15.1,15.7,15.05,15.45,6289,NIFTY10FEB2625950CE
2026-02-06 12:39:00+05:30,15.45,16.25,15.3,15.7,3205,NIFTY10FEB2625950CE
2026-02-06 12:42:00+05:30,15.7,15.85,15.4,15.85,2299,NIFTY10FEB2625950CE
2026-02-06 12:45:00+05:30,15.9,16.2,15.55,15.9,4422,NIFTY10FEB2625950CE
2026-02-06 12:48:00+05:30,15.9,15.9,14.65,15.2,5873,NIFTY10FEB2625950CE
2026-02-06 12:51:00+05:30,15.2,15.5,15.05,15.45,2689,NIFTY10FEB2625950CE
2026-02-06 12:54:00+05:30,15.5,15.8,15.1,15.5,3486,NIFTY10FEB2625950CE
2026-02-06 12:57:00+05:30,15.5,16.05,15.35,16.0,3632,NIFTY10FEB2625950CE
2026-02-06 13:00:00+05:30,15.95,16.05,15.35,15.4,3145,NIFTY10FEB2625950CE
2026-02-06 13:03:00+05:30,15.4,16.5,15.3,16.5,3973,NIFTY10FEB2625950CE
2026-02-06 13:06:00+05:30,16.45,16.55,15.75,15.8,6153,NIFTY10FEB2625950CE
2026-02-06 13:09:00+05:30,15.8,16.35,15.55,16.0,3057,NIFTY10FEB2625950CE
2026-02-06 13:12:00+05:30,15.95,16.2,15.55,16.05,2948,NIFTY10FEB2625950CE
2026-02-06 13:15:00+05:30,16.0,16.6,15.7,15.75,2825,NIFTY10FEB2625950CE
2026-02-06 13:18:00+05:30,15.75,16.35,15.6,15.75,2219,NIFTY10FEB2625950CE
2026-02-06 13:21:00+05:30,15.7,16.15,15.45,16.05,2339,NIFTY10FEB2625950CE
2026-02-06 13:24:00+05:30,16.05,16.15,15.5,15.75,2395,NIFTY10FEB2625950CE
2026-02-06 13:27:00+05:30,15.75,16.15,15.35,15.6,2223,NIFTY10FEB2625950CE
2026-02-06 13:30:00+05:30,15.55,15.95,14.45,14.5,4091,NIFTY10FEB2625950CE
2026-02-06 13:33:00+05:30,14.5,15.65,14.2,15.25,4163,NIFTY10FEB2625950CE
2026-02-06 13:36:00+05:30,15.3,16.7,15.15,16.3,6567,NIFTY10FEB2625950CE
2026-02-06 13:39:00+05:30,16.3,17.3,15.9,17.05,6999,NIFTY10FEB2625950CE
2026-02-06 13:42:00+05:30,16.95,17.85,16.35,16.6,6338,NIFTY10FEB2625950CE
2026-02-06 13:45:00+05:30,16.6,17.35,16.4,16.55,3400,NIFTY10FEB2625950CE
2026-02-06 13:48:00+05:30,16.5,18.2,16.5,17.8,5173,NIFTY10FEB2625950CE
2026-02-06 13:51:00+05:30,17.7,20.8,17.65,19.4,17654,NIFTY10FEB2625950CE
2026-02-06 13:54:00+05:30,19.45,22.0,19.35,21.65,16158,NIFTY10FEB2625950CE
2026-02-06 13:57:00+05:30,21.6,22.0,18.95,20.6,18246,NIFTY10FEB2625950CE
2026-02-06 14:00:00+05:30,20.55,22.45,19.8,21.5,12323,NIFTY10FEB2625950CE
2026-02-06 14:03:00+05:30,21.5,21.7,19.8,21.0,11360,NIFTY10FEB2625950CE
2026-02-06 14:06:00+05:30,21.05,22.25,20.15,21.45,6201,NIFTY10FEB2625950CE
2026-02-06 14:09:00+05:30,21.45,21.55,19.15,19.45,8872,NIFTY10FEB2625950CE
2026-02-06 14:12:00+05:30,19.45,20.25,19.0,19.25,6426,NIFTY10FEB2625950CE
2026-02-06 14:15:00+05:30,19.2,19.9,17.65,18.3,9118,NIFTY10FEB2625950CE
2026-02-06 14:18:00+05:30,18.3,21.55,18.25,21.35,8492,NIFTY10FEB2625950CE
2026-02-06 14:21:00+05:30,21.25,21.65,19.15,19.65,8827,NIFTY10FEB2625950CE
2026-02-06 14:24:00+05:30,19.7,19.75,18.5,18.75,7692,NIFTY10FEB2625950CE
2026-02-06 14:27:00+05:30,18.75,19.7,18.4,18.7,4098,NIFTY10FEB2625950CE
2026-02-06 14:30:00+05:30,18.7,19.75,18.05,18.45,5654,NIFTY10FEB2625950CE
2026-02-06 14:33:00+05:30,18.55,20.75,18.3,19.8,5142,NIFTY10FEB2625950CE
2026-02-06 14:36:00+05:30,19.9,22.6,19.8,20.75,10132,NIFTY10FEB2625950CE
2026-02-06 14:39:00+05:30,20.75,23.65,20.25,21.95,28775,NIFTY10FEB2625950CE
2026-02-06 14:42:00+05:30,21.95,24.65,21.7,23.85,27113,NIFTY10FEB2625950CE
2026-02-06 14:45:00+05:30,23.8,26.15,22.65,23.1,27765,NIFTY10FEB2625950CE
2026-02-06 14:48:00+05:30,23.2,23.65,21.55,23.05,10313,NIFTY10FEB2625950CE
2026-02-06 14:51:00+05:30,23.1,24.25,22.05,23.3,9596,NIFTY10FEB2625950CE
2026-02-06 14:54:00+05:30,23.4,25.85,23.4,25.8,10972,NIFTY10FEB2625950CE
2026-02-06 14:57:00+05:30,25.8,26.65,23.45,24.6,17697,NIFTY10FEB2625950CE
2026-02-06 15:00:00+05:30,24.65,25.85,23.0,23.0,17353,NIFTY10FEB2625950CE
2026-02-06 15:03:00+05:30,23.0,24.75,22.1,24.4,12544,NIFTY10FEB2625950CE
2026-02-06 15:06:00+05:30,24.4,25.2,23.0,24.0,11407,NIFTY10FEB2625950CE
2026-02-06 15:09:00+05:30,24.05,25.8,23.2,25.0,11283,NIFTY10FEB2625950CE
2026-02-06 15:12:00+05:30,24.9,25.25,23.75,24.7,10033,NIFTY10FEB2625950CE
2026-02-06 15:15:00+05:30,24.65,25.15,23.05,25.1,17059,NIFTY10FEB2625950CE
2026-02-06 15:18:00+05:30,25.1,25.1,23.35,24.05,15737,NIFTY10FEB2625950CE
2026-02-06 15:21:00+05:30,24.15,25.4,23.95,25.2,13363,NIFTY10FEB2625950CE
2026-02-06 15:24:00+05:30,25.2,26.6,24.75,26.05,16524,NIFTY10FEB2625950CE
2026-02-06 15:27:00+05:30,26.05,26.45,25.55,26.05,13108,NIFTY10FEB2625950CE
