Datetime,Open,High,Low,Close,Volume,Symbol
2026-02-02 09:27:00+05:30,1100.0,1100.0,1100.0,1100.0,0,NIFTY10FEB2625950PE
2026-02-02 09:36:00+05:30,1060.0,1060.0,1060.0,1060.0,6,NIFTY10FEB2625950PE
2026-02-02 09:39:00+05:30,1055.0,1055.0,1055.0,1055.0,1,NIFTY10FEB2625950PE
2026-02-02 09:42:00+05:30,1060.0,1066.0,1060.0,1066.0,14,NIFTY10FEB2625950PE
2026-02-02 09:45:00+05:30,1070.0,1070.0,1070.0,1070.0,1,NIFTY10FEB2625950PE
2026-02-02 09:48:00+05:30,1060.6,1060.6,1060.6,1060.6,1,NIFTY10FEB2625950PE
2026-02-02 09:57:00+05:30,1065.0,1065.0,1065.0,1065.0,1,NIFTY10FEB2625950PE
2026-02-02 11:03:00+05:30,1162.8,1162.8,1162.8,1162.8,1,NIFTY10FEB2625950PE
2026-02-02 12:00:00+05:30,1060.0,1060.0,1060.0,1060.0,1,NIFTY10FEB2625950PE
2026-02-02 12:03:00+05:30,1067.45,1069.0,1067.45,1069.0,3,NIFTY10FEB2625950PE
2026-02-02 12:18:00+05:30,1042.3,1050.0,1042.3,1050.0,3,NIFTY10FEB2625950PE
2026-02-02 12:24:00+05:30,1028.85,1028.85,1028.85,1028.85,2,NIFTY10FEB2625950PE
2026-02-02 12:27:00+05:30,1043.3,1043.35,1043.3,1043.35,2,NIFTY10FEB2625950PE
2026-02-02 12:36:00+05:30,1066.0,1066.0,1066.0,1066.0,2,NIFTY10FEB2625950PE
2026-02-02 13:03:00+05:30,985.1,985.1,985.1,985.1,1,NIFTY10FEB2625950PE
2026-02-02 13:12:00+05:30,1000.0,1000.0,1000.0,1000.0,1,NIFTY10FEB2625950PE
2026-02-02 13:15:00+05:30,1007.1,1014.9,1000.0,1012.7,40,NIFTY10FEB2625950PE
2026-02-02 13:18:00+05:30,1034.05,1044.95,1034.05,1044.95,3,NIFTY10FEB2625950PE
2026-02-02 13:21:00+05:30,1049.85,1049.85,1049.85,1049.85,1,NIFTY10FEB2625950PE
2026-02-02 13:42:00+05:30,984.65,984.65,984.65,984.65,2,NIFTY10FEB2625950PE
2026-02-02 13:45:00+05:30,970.25,989.55,970.2,989.55,4,NIFTY10FEB2625950PE
2026-02-02 13:48:00+05:30,972.15,972.15,963.0,963.0,5,NIFTY10FEB2625950PE
2026-02-02 13:51:00+05:30,944.75,944.75,944.75,944.75,1,NIFTY10FEB2625950PE
2026-02-02 14:18:00+05:30,1005.0,1005.0,1005.0,1005.0,2,NIFTY10FEB2625950PE
2026-02-02 14:33:00+05:30,987.65,987.65,987.55,987.55,3,NIFTY10FEB2625950PE
2026-02-02 14:57:00+05:30,900.0,900.0,900.0,900.0,1,NIFTY10FEB2625950PE
2026-02-02 15:18:00+05:30,870.85,870.85,870.85,870.85,1,NIFTY10FEB2625950PE
2026-02-02 15:27:00+05:30,862.0,862.0,862.0,862.0,2,NIFTY10FEB2625950PE
