Datetime,Open,High,Low,Close,Volume,Symbol
2026-02-02 09:15:00+05:30,20.0,20.55,17.0,20.0,481,NIFTY10FEB2625950CE
2026-02-02 09:18:00+05:30,20.05,20.4,18.8,19.95,218,NIFTY10FEB2625950CE
2026-02-02 09:21:00+05:30,20.0,21.0,19.75,20.8,431,NIFTY10FEB2625950CE
2026-02-02 09:24:00+05:30,20.6,20.7,19.35,19.85,259,NIFTY10FEB2625950CE
2026-02-02 09:27:00+05:30,19.6,20.0,18.85,19.5,270,NIFTY10FEB2625950CE
2026-02-02 09:30:00+05:30,19.35,21.0,19.05,20.55,829,NIFTY10FEB2625950CE
2026-02-02 09:33:00+05:30,20.7,20.7,18.9,18.9,449,NIFTY10FEB2625950CE
2026-02-02 09:36:00+05:30,18.8,20.15,18.8,19.55,429,NIFTY10FEB2625950CE
2026-02-02 09:39:00+05:30,19.65,19.65,18.05,18.75,124,NIFTY10FEB2625950CE
2026-02-02 09:42:00+05:30,18.6,18.7,17.45,17.5,147,NIFTY10FEB2625950CE
2026-02-02 09:45:00+05:30,17.2,17.5,17.05,17.25,123,NIFTY10FEB2625950CE
2026-02-02 09:48:00+05:30,17.3,17.8,16.7,16.7,168,NIFTY10FEB2625950CE
2026-02-02 09:51:00+05:30,16.75,17.7,16.75,17.35,86,NIFTY10FEB2625950CE
2026-02-02 09:54:00+05:30,17.35,17.55,16.6,16.85,107,NIFTY10FEB2625950CE
2026-02-02 09:57:00+05:30,16.85,17.1,14.65,14.65,110,NIFTY10FEB2625950CE
2026-02-02 10:00:00+05:30,14.75,14.8,13.75,13.95,191,NIFTY10FEB2625950CE
2026-02-02 10:03:00+05:30,13.95,14.25,13.05,13.1,181,NIFTY10FEB2625950CE
2026-02-02 10:06:00+05:30,13.1,13.4,13.0,13.15,250,NIFTY10FEB2625950CE
2026-02-02 10:09:00+05:30,13.1,14.1,13.05,13.45,126,NIFTY10FEB2625950CE
2026-02-02 10:12:00+05:30,13.4,13.55,13.0,13.0,46,NIFTY10FEB2625950CE
2026-02-02 10:15:00+05:30,13.05,13.45,12.75,13.2,136,NIFTY10FEB2625950CE
2026-02-02 10:18:00+05:30,13.25,13.6,13.15,13.15,92,NIFTY10FEB2625950CE
2026-02-02 10:21:00+05:30,13.1,13.2,12.5,12.75,142,NIFTY10FEB2625950CE
2026-02-02 10:24:00+05:30,12.9,13.35,12.55,13.35,70,NIFTY10FEB2625950CE
2026-02-02 10:27:00+05:30,13.15,13.55,12.6,12.75,141,NIFTY10FEB2625950CE
2026-02-02 10:30:00+05:30,12.65,13.2,12.65,13.2,62,NIFTY10FEB2625950CE
2026-02-02 10:33:00+05:30,13.4,13.55,13.05,13.1,35,NIFTY10FEB2625950CE
2026-02-02 10:36:00+05:30,13.35,13.4,12.55,12.8,115,NIFTY10FEB2625950CE
